Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 0 10 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 100 10 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 200 10 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 300 10 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 400 12 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 500 12 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 600 14 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 700 14 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 800 14 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 900 16 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 1000 18 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 1100 18 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 1200 18 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 1300 18 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 1400 18 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 1500 18 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 1600 18 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 1700 18 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 1800 18 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 1900 18 18
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Unknown 2000 18 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 2100 18 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 2200 20 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 2300 18 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 2400 18 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 2500 18 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 2600 18 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 2700 18 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 2800 18 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 2900 18 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 3000 16 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 3100 18 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 3200 18 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 3300 20 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 3400 22 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 3500 22 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 3600 22 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 3700 22 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 3800 22 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 3900 22 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 4000 24 34
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 4100 24 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 4200 22 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 4300 22 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 4400 22 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 4500 22 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 4600 24 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 4700 26 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 4800 26 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 4900 28 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 5000 30 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 5100 30 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 5200 30 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 5300 30 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 5400 32 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 5500 34 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 5600 36 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 5700 36 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 5800 36 36
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 5900 40 52
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 6000 41 52
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 6100 40 52
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 6200 40 52
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 6300 40 52
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 6400 42 52
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 6500 44 52
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 6600 44 52
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 6700 46 52
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 6800 46 68
