Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 0 10 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 100 10 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 200 10 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 300 10 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 400 10 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 500 12 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 600 12 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 700 14 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 800 14 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 900 14 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 1000 16 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 1100 16 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 1200 18 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 1300 18 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 1400 18 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 1500 18 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 1600 18 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 1700 18 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 1800 18 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 1900 18 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 2000 18 18
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 2100 18 34
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 2200 18 34
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 2300 18 34
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 2400 20 34
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 2500 20 34
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 2600 20 34
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 2700 18 34
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 2800 18 34
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 2900 18 34
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg Kata2-Defense Unknown 3000 18 34
